Species,Networks
ouratea hexasperma,Marcos_da_Silva_2013_row_names.csv
ouratea parviflora,Machado_de_Souza_2019_row_names.csv
ouratea polygyna,Fadini_2004_row_names.csv
ouratea spectabilis,Malacco_da_Silva_2014_row_names.csv
oxalis acetosella,Jaroszewicz_2013_row_names.csv
oxalis dillenii,Jaroszewicz_2013_row_names.csv
oxandra leucodermis,Correa_2016_Caqueta_row_names.csv
paeonia officinalis,M_SD_020_row_names.csv
palaquium garrettii,Suzuki_2007_row_names.csv
palicourea angustifolia,Zamora_Delgado_2008_row_names.csv
palicourea attenuata,SAAV1_row_names.csv
palicourea copensis,Blake_1992_row_names.csv
palicourea crocea,M_SD_004_row_names.csv
palicourea guianensis,M_SD_004_row_names.csv; Wolfe_2014_row_names.csv
palicourea punicea,Gorchov_1995_row_names.csv
palicourea quitian2018 unidsp 201,Quitian_2018_2000Natural_row_names.csv
palicourea sp1 m_sd_012,M_SD_012_row_names.csv
palicourea stipularis,Dehling_2017_Wayqecha_3_row_names.csv
palicourea zamora-delgado2008 unidsp 1,Zamora_Delgado_2008_row_names.csv
palicourea zamora-delgado2008 unidsp 2,Zamora_Delgado_2008_row_names.csv
palmeria arfakiana,Pratt_1985_row_names.csv
pandanus sp1 m_sd_002,M_SD_002_row_names.csv
panicum nogales2017 unidsp 497,Nogales_2017_row_names.csv
papaver argemone,Jaroszewicz_2013_row_names.csv
papaver rhoeas,Jaroszewicz_2013_row_names.csv
paramacrolobium coeruleum,Engel_2000_row_names.csv
parinari curatellifolia,Hovestadt_1997_row_names.csv
parkia filicoidea,Engel_2000_row_names.csv
parthenocissus quinquefolia,Malmborg_1988_1980_row_names.csv; Malmborg_1988_1981_row_names.csv; Malmborg_1988_1982_row_names.csv
paspalum conjugatum,Nogales_2017_row_names.csv
passiflora amethystina,Sanchez_2012_Iguazu_row_names.csv
passiflora auriculata,Blake_1992_row_names.csv
passiflora edulis,Engel_2000_row_names.csv
passiflora elegans,Munster_2008_row_names.csv
passiflora foetida,Nogales_2017_row_names.csv
passiflora galbana,Silva_Oliveira_2018_row_names.csv
passiflora lopez& unidsp 485,Lopez_and_Vaughn_2004_row_names.csv
passiflora mollissima,Williams_1996_Marsden_row_names.csv
passiflora urnifolia,Blendinger_2015_row_names.csv
passifloraceae gorchov1995 unidsp 1,Gorchov_1995_row_names.csv
passifloraceae gorchov1995 unidsp 2,Gorchov_1995_row_names.csv
passifloraceae sarmwhole unidsp mult,SARM_whole_network_from_paper_row_names.csv
paullinia fadini2004 unidsp 979,Fadini_2004_row_names.csv
paullinia micrantha,Andrade_2011_row_names.csv
paullinia rhomboidea,M_SD_012_row_names.csv
paullinia sp1 m_sd_012,M_SD_012_row_names.csv
paullinia tomentosa,Ramos_Robles_2016_net2_row_names.csv
pennantia corymbosa,Odonnell_1994_row_names.csv; Williams_1996_Marsden_row_names.csv; Wyman_2017_row_names.csv
pennisetum purpureum,Nogales_2017_row_names.csv
peperomia garcia-estrada2012 unidsp 275,Garcia_Estrada_2012_row_names.csv
peponium vogelii,M_SD_034_row_names.csv
pera glabrata,Andrade_2011_row_names.csv; de_Oliveira_1999_row_names.csv; M_SD_012_row_names.csv; Machado_de_Souza_2019_row_names.csv
peraxilla odonnell1994 unidsp 2,Odonnell_1994_row_names.csv
pereskia aculeata,M_SD_012_row_names.csv
persea americana,M_SD_005_row_names.csv
persea bilocularis,SAAV1_row_names.csv
persia major,M_SD_012_row_names.csv
persicaria capitata,M_SD_031_row_names.csv
persicaria chinensis,Chen_1999_row_names.csv
persicaria hydropiper,Jaroszewicz_2013_row_names.csv
persicaria lapathifolia,Jaroszewicz_2013_row_names.csv
persicaria maculosa,Jaroszewicz_2013_row_names.csv
persicaria minor,Jaroszewicz_2013_row_names.csv
persicaria mitis,Jaroszewicz_2013_row_names.csv
petitia dominguensis,M_SD_005_row_names.csv
phaseolus vulgaris,Engel_2000_row_names.csv
phellodendron lima2016 unidsp 661,Lima_2016_row_names.csv
phillyrea traveset1992 unidsp mult,Traveset_1992_row_names.csv
philodendron angustatum,M_SD_004_row_names.csv
philodendron appendiculatum,Passos_2003_row_names.csv
philodendron arias-arone2016 unidsp 1,Arias_Arone_2016_row_names.csv
philodendron arias-arone2016 unidsp 2,Arias_Arone_2016_row_names.csv
philodendron castano2018 unidsp 1,Castano_2018_row_names.csv
philodendron correa2016 unidsp 1,Correa_2016_Caqueta_row_names.csv
philodendron cuneatum,Gorchov_1995_row_names.csv
philodendron gorchov1995 unidsp 1,Gorchov_1995_row_names.csv
philodendron lopez& unidsp 390,Lopez_and_Vaughn_2004_row_names.csv
philodendron mello2014 unidsp 1,Mello_2014_Mata_de_Grota_row_names.csv
philodendron quinquenervium,Silva_Oliveira_2018_row_names.csv
phleum pratense,Jaroszewicz_2013_row_names.csv
phoebe cathia,Suzuki_2007_row_names.csv
phoebe formosana,Chen_1999_row_names.csv
phoenix reclinata,Engel_2000_row_names.csv
phoenix sylvestris,Kamruzzaman_2008_row_names.csv
phoradendron chrysocladon,Dehling_2017_San_Pedro_2_row_names.csv; Dehling_2017_San_Pedro_3_row_names.csv; Dehling_2017_San_Pedro_4_row_names.csv
phoradendron crassifolium,Lessa_2013_row_names.csv
phoradendron falcifrons,Blendinger_2015_row_names.csv
phoradendron piperoides,de_Oliveira_1999_row_names.csv
phoradendron sp1 m_sd_003,M_SD_003_row_names.csv
phoradendron sp1 m_sd_004,M_SD_004_row_names.csv
phoradendron tucumanense,Blendinger_2015_row_names.csv
phyllanthus correa2016 unidsp 210,Correa_2016_Apaporis_row_names.csv
phyllanthus muellerianus,Hovestadt_1997_row_names.csv
phyllanthus reticulatus,Engel_2000_row_names.csv; Kamruzzaman_2008_row_names.csv
physalis angulata,Castro_Luna_2012_row_names.csv
physalis gorchov1995 unidsp 1,Gorchov_1995_row_names.csv
physalis santiago2014 unidsp 26,Santiago_2014_far_from_remnant_row_names.csv
physalis santiago2014 unidsp 347,Santiago_2014_close_to_remnant_row_names.csv
physalis zamora-delgado2008 unidsp 276,Zamora_Delgado_2008_row_names.csv
phytolacca americana,Cruz_2013_Autumn_row_names.csv; Cruz_2013_Summer_row_names.csv; Cruz_2013_Winter_row_names.csv; Malmborg_1988_1982_row_names.csv
phytolacca rivinoides,Blake_1992_row_names.csv; Gorchov_1995_row_names.csv; M_SD_006_row_names.csv; M_SD_010_single_partners_added_row_names.csv; Palmeirim_1989_row_names.csv
pilea baurii,Nogales_2017_row_names.csv
pimpinella saxifraga,Jaroszewicz_2013_row_names.csv
pinus caribaea,Engel_2000_row_names.csv
pinzona coriacea,Blake_1992_row_names.csv; M_SD_010_single_partners_added_row_names.csv
piper aduncum,Aguiar_2007_row_names.csv; Arias_Arone_2016_row_names.csv; Brito_2010_row_names.csv; Carvalho_2008_row_names.csv; Castano_2018_row_names.csv; Castro_Luna_2012_row_names.csv; Dos_Reis_1983_Cult_et_form_sec_row_names.csv; Garcia_et_al_2000_row_names.csv; Gorchov_1995_row_names.csv; Lopez_and_Vaughn_2004_row_names.csv; Lou_2007_row_names.csv; Mancina_2007_dry_row_names.csv; Munin_2012_row_names.csv; Novoa_2011_row_names.csv; Passos_2003_row_names.csv; Preciado_Benitez_2015_row_names.csv; Sanchez_2012_Iguazu_row_names.csv; SARM_whole_network_from_paper_row_names.csv; Silveira_2006_row_names.csv; Souza_Laurindo_2017_row_names.csv; Zapata_Mesa_2017_MR_September_row_names.csv
piper aequale,Castro_Luna_2012_row_names.csv
piper aguiar2007 unidsp 1,Aguiar_2007_row_names.csv
piper aguilar-garavito2014 unidsp 1,Aguilar_Garavito_2014_mature_row_names.csv
piper aguilar-garavito2014 unidsp 2,Aguilar_Garavito_2014_mature_row_names.csv
piper amalago,Aguiar_2007_row_names.csv; Brito_2010_row_names.csv; Carvalho_2008_row_names.csv; Castro_Luna_2012_row_names.csv; Faria_1996_row_names.csv; Fleming_1977_row_names.csv; Hayashi_1996_row_names.csv; Lou_2005_row_names.csv; M_SD_006_row_names.csv; Novoa_2011_row_names.csv; Pedro_1992_row_names.csv; Sanchez_2012_Iguazu_row_names.csv
piper arboreum,Faria_1996_row_names.csv; Gomes_2013_row_names.csv; Gorchov_1995_row_names.csv; Novoa_2011_row_names.csv; Pedro_1992_row_names.csv; SARM_whole_network_from_paper_row_names.csv; Tavares_2007_row_names.csv
piper arias-arone2016 unidsp 1,Arias_Arone_2016_row_names.csv
piper arias-arone2016 unidsp 2,Arias_Arone_2016_row_names.csv
piper arias-arone2016 unidsp 3,Arias_Arone_2016_row_names.csv
piper arias-arone2016 unidsp 4,Arias_Arone_2016_row_names.csv
piper arias-arone2016 unidsp 5,Arias_Arone_2016_row_names.csv
piper arias-arone2016 unidsp 6,Arias_Arone_2016_row_names.csv
piper arias-arone2016 unidsp 7,Arias_Arone_2016_row_names.csv
piper arias-arone2016 unidsp 8,Arias_Arone_2016_row_names.csv
piper athie2009 unidsp 831,Athie_2009_row_names.csv
piper augustum,Lopez_and_Vaughn_2004_row_names.csv
piper auritum,Castro_Luna_2012_row_names.csv; Garcia_Estrada_2012_row_names.csv; Hernandez_Montero_2015_B4_Norte_row_names.csv; Lopez_and_Vaughn_2004_row_names.csv; Lou_2005_row_names.csv; Lou_2007_row_names.csv; Palmeirim_1989_row_names.csv; Santiago_2014_close_to_remnant_row_names.csv; Santiago_2014_far_from_remnant_row_names.csv
piper blake1992 unidsp 007,Blake_1992_row_names.csv
piper brito2010 unidsp 764,Brito_2010_row_names.csv
piper caldense,SARM_whole_network_from_paper_row_names.csv
piper carpunya,Castano_2018_row_names.csv
piper carvalho2008 unidsp mult,Carvalho_2008_row_names.csv
piper castano2018 unidsp 1,Castano_2018_row_names.csv
piper castro-luna2012 unidsp 1,Castro_Luna_2012_row_names.csv
piper castro-luna2012 unidsp 2,Castro_Luna_2012_row_names.csv
piper castro-luna2012 unidsp 3,Castro_Luna_2012_row_names.csv
piper castro-luna2012 unidsp 4,Castro_Luna_2012_row_names.csv
piper castro-luna2012 unidsp 5,Castro_Luna_2012_row_names.csv
piper cenocladum,Palmeirim_1989_row_names.csv
piper cernuum,Gomes_2013_row_names.csv
piper colonense,Lopez_and_Vaughn_2004_row_names.csv
piper crassinervium,Aguiar_2007_row_names.csv; Aguilar_Garavito_2014_mature_row_names.csv; Castano_2018_row_names.csv; Hayashi_1996_row_names.csv
piper dilatatum,Passos_2003_row_names.csv
piper ecuadorense,Zamora_Delgado_2008_row_names.csv
piper excelsum,Burns_2013_row_names.csv; Garcia_2014_Charles_Plimmer_row_names.csv; Garcia_2014_Puhi_Puhi_River_row_names.csv; Garcia_2014_Zealandia_row_names.csv; Williams_1996_Marsden_row_names.csv
piper faria1996 unidsp 2,Faria_1996_row_names.csv
piper friedrichsthalii,Lopez_and_Vaughn_2004_row_names.csv; Palmeirim_1989_row_names.csv
piper garcia-morales2012 unidsp 1,Garcia_Morales_2012_row_names.csv
piper garcia-morales2012 unidsp 2,Garcia_Morales_2012_row_names.csv
piper garciaet unidsp 302,Garcia_et_al_2000_row_names.csv
piper gaudichaudianum,Hayashi_1996_row_names.csv; Machado_de_Souza_2019_row_names.csv; Pedro_1992_row_names.csv; Sanchez_2012_Iguazu_row_names.csv
piper glabratum,Lopez_and_Vaughn_2004_row_names.csv; Zapata_Mesa_2017_MR_September_row_names.csv
piper gomes2013 unidsp 1,Gomes_2013_row_names.csv
piper gomes2013 unidsp 2,Gomes_2013_row_names.csv
piper gomes2013 unidsp 3,Gomes_2013_row_names.csv
piper gomes2013 unidsp 4,Gomes_2013_row_names.csv
piper gorchov1995 unidsp 1,Gorchov_1995_row_names.csv
piper gorchov1995 unidsp 2,Gorchov_1995_row_names.csv
piper gorchov1995 unidsp 3,Gorchov_1995_row_names.csv
piper guineense,M_SD_034_row_names.csv
piper hayashi1996 unidsp 42,Hayashi_1996_row_names.csv
piper hispidum,Carvalho_2008_row_names.csv; Garcia_Morales_2012_row_names.csv; Hernandez_Montero_2015_B4_Dry_row_names.csv; Lopez_and_Vaughn_2004_row_names.csv; Lou_2007_row_names.csv; Preciado_Benitez_2015_row_names.csv; Sanchez_2012_Iguazu_row_names.csv; Santiago_2014_close_to_remnant_row_names.csv
piper hoffmanseggianum,Gomes_2013_row_names.csv
piper imaturo,Munster_2008_row_names.csv
piper jacquemontianum,Castro_Luna_2012_row_names.csv; Fleming_1977_row_names.csv; Lou_2005_row_names.csv; Lou_2007_row_names.csv
piper lapathifolium,Hernandez_Montero_2015_B4_Dry_row_names.csv
piper lima2016 unidsp 1,Lima_2016_row_names.csv
piper lima2016 unidsp 2,Lima_2016_row_names.csv
piper lima2016 unidsp 3,Lima_2016_row_names.csv
piper lindbergii,Munster_2008_row_names.csv
piper lopez& unidsp 1,Lopez_and_Vaughn_2004_row_names.csv
piper lopez& unidsp 2,Lopez_and_Vaughn_2004_row_names.csv
piper lopez& unidsp 3,Lopez_and_Vaughn_2004_row_names.csv
piper lopez& unidsp 4,Lopez_and_Vaughn_2004_row_names.csv
piper lopez& unidsp 5,Lopez_and_Vaughn_2004_row_names.csv
piper lou2005 unidsp 1,Lou_2005_row_names.csv
piper lou2005 unidsp 2,Lou_2005_row_names.csv
piper lou2007 unidsp 1,Lou_2007_row_names.csv
piper m_sd_010single unidsp 1,M_SD_010_single_partners_added_row_names.csv
piper machado-de-souza2019 unidsp 363,Machado_de_Souza_2019_row_names.csv
piper marginatum,SARM_whole_network_from_paper_row_names.csv
piper martensianum,Lou_2005_row_names.csv
piper mello2014 unidsp 1,Mello_2014_Mata_de_Grota_row_names.csv
piper mollicomum,Gomes_2013_row_names.csv; Souza_Laurindo_2017_row_names.csv
piper multiplinervium,Lopez_and_Vaughn_2004_row_names.csv; Palmeirim_1989_row_names.csv
piper munster2008 unidsp 1,Munster_2008_row_names.csv
piper munster2008 unidsp 2,Munster_2008_row_names.csv
piper munster2008 unidsp 3,Munster_2008_row_names.csv
piper munster2008 unidsp 4,Munster_2008_row_names.csv
piper munster2008 unidsp 5,Munster_2008_row_names.csv
piper munster2008 unidsp 6,Munster_2008_row_names.csv
piper novoa2011 unidsp 902,Novoa_2011_row_names.csv
piper palmeirim1989 unidsp 1,Palmeirim_1989_row_names.csv
piper palmeirim1989 unidsp 2,Palmeirim_1989_row_names.csv
piper passos2003 unidsp 1,Passos_2003_row_names.csv
piper patulum,Lou_2005_row_names.csv
piper pedro1992 unidsp mult,Pedro_1992_row_names.csv
piper peltatum,Gorchov_1995_row_names.csv; Lopez_and_Vaughn_2004_row_names.csv; Palmeirim_1989_row_names.csv
piper preciado-benitez2015 unidsp 1,Preciado_Benitez_2015_row_names.csv
piper pseudofuligineum,Fleming_1977_row_names.csv
piper pseudolindenii,Garcia_Estrada_2012_row_names.csv
piper psilorhachis,Lou_2005_row_names.csv
piper quitian2018 unidsp 102,Quitian_2018_1000Natural_row_names.csv
piper quitian2018 unidsp 103,Quitian_2018_1000Fragmented_row_names.csv
piper reticulatum,Lopez_and_Vaughn_2004_row_names.csv
piper richardiifolium,Mello_2014_Mata_de_Grota_row_names.csv
piper rivinoides,Gomes_2013_row_names.csv
piper sanchez2012 unidsp 970,Sanchez_2012_Iguazu_row_names.csv
piper sancti-felicis,Lopez_and_Vaughn_2004_row_names.csv; Palmeirim_1989_row_names.csv
piper sarmwhole unidsp 1,SARM_whole_network_from_paper_row_names.csv
piper sarmwhole unidsp 2,SARM_whole_network_from_paper_row_names.csv
piper sarmwhole unidsp 3,SARM_whole_network_from_paper_row_names.csv
piper sarmwhole unidsp 4,SARM_whole_network_from_paper_row_names.csv
piper sarmwhole unidsp 5,SARM_whole_network_from_paper_row_names.csv
piper sempervirens,Lou_2005_row_names.csv
piper souzalaurindo unidsp 1,Souza_Laurindo_2017_row_names.csv
piper souzalaurindo unidsp 2,Souza_Laurindo_2017_row_names.csv
piper souzalaurindo unidsp 3,Souza_Laurindo_2017_row_names.csv
piper sp1 m_sd_002,M_SD_002_row_names.csv
piper sp1 m_sd_012,M_SD_012_row_names.csv
piper tavares2007 unidsp 1,Tavares_2007_row_names.csv
piper tavares2007 unidsp 2,Tavares_2007_row_names.csv
piper trigonum,Lopez_and_Vaughn_2004_row_names.csv; Palmeirim_1989_row_names.csv
piper tuberculatum,Castro_Luna_2012_row_names.csv; Munin_2012_row_names.csv; Zapata_Mesa_2017_MR_September_row_names.csv
piper tucumanum,Blendinger_2015_row_names.csv
piper umbellatum,Castano_2018_row_names.csv; Gomes_2013_row_names.csv; Preciado_Benitez_2015_row_names.csv; Silveira_2006_row_names.csv; Souza_Laurindo_2017_row_names.csv
piper yzabalanum,Castro_Luna_2012_row_names.csv; Garcia_Morales_2012_row_names.csv
piper zamora-delgado2008 unidsp 1,Zamora_Delgado_2008_row_names.csv
piper zamora-delgado2008 unidsp 10,Zamora_Delgado_2008_row_names.csv
piper zamora-delgado2008 unidsp 17,Zamora_Delgado_2008_row_names.csv
piper zamora-delgado2008 unidsp 2,Zamora_Delgado_2008_row_names.csv
piper zamora-delgado2008 unidsp 3,Zamora_Delgado_2008_row_names.csv
piper zamora-delgado2008 unidsp 4,Zamora_Delgado_2008_row_names.csv
piper zamora-delgado2008 unidsp 5,Zamora_Delgado_2008_row_names.csv
piper zamora-delgado2008 unidsp 6,Zamora_Delgado_2008_row_names.csv
piper zamora-delgado2008 unidsp 7,Zamora_Delgado_2008_row_names.csv
piper zamora-delgado2008 unidsp 8,Zamora_Delgado_2008_row_names.csv
piper zamora-delgado2008 unidsp 9,Zamora_Delgado_2008_row_names.csv
piper zapata-mesa2017 unidsp 999,Zapata_Mesa_2017_MR_September_row_names.csv
piperaceae castro-luna2012 unidsp 1,Castro_Luna_2012_row_names.csv
piperaceae gorchov1995 unidsp 1,Gorchov_1995_row_names.csv
piperaceae gorchov1995 unidsp 2,Gorchov_1995_row_names.csv
piperaceae munster2008 unidsp 1,Munster_2008_row_names.csv
pipturus argenteus,Fricke_2018_Saipan_row_names.csv
pistacia lentiscus,Costa_2013_endozoochory_row_names.csv; Traveset_1992_row_names.csv
pistacia terebinthus,Fuentes_1994_row_names.csv
pitcairnia arias-arone2016 unidsp 1,Arias_Arone_2016_row_names.csv
pittosporum anomalum,Wyman_2017_row_names.csv
pittosporum eugenioides,Burns_2013_row_names.csv; Garcia_2014_Puhi_Puhi_River_row_names.csv
pittosporum tenuifolium,Garcia_2014_Puhi_Puhi_River_row_names.csv; MacFarlane_2016_row_names.csv; Williams_1996_Marsden_row_names.csv
pittosporum undulatum,M_SD_031_row_names.csv
pittosporum viridiflorum,M_SD_034_row_names.csv
plantago lanceolata,Jaroszewicz_2013_row_names.csv
plantago major,Jaroszewicz_2013_row_names.csv
platea excelsa,Pratt_1985_row_names.csv
platea latifolia,Suzuki_2007_row_names.csv
platymitra macrocarpa,Suzuki_2007_row_names.csv
pleiochiton blepharodes,Machado_de_Souza_2019_row_names.csv
pleurothyrium trianae,Dehling_2017_San_Pedro_4_row_names.csv
plinia cauliflora,Athie_2009_row_names.csv
poa angustifolia,Jaroszewicz_2013_row_names.csv
poa annua,Jaroszewicz_2013_row_names.csv
poa chaixii,Jaroszewicz_2013_row_names.csv
poa humilis,Jaroszewicz_2013_row_names.csv
poa nemoralis,Jaroszewicz_2013_row_names.csv
poa palustris,Jaroszewicz_2013_row_names.csv
poa pratensis,Jaroszewicz_2013_row_names.csv
poa trivialis,Jaroszewicz_2013_row_names.csv
poaceae castley2001 unidsp mult,Castley_2001_row_names.csv
poaceae costa2013 unidsp 1,Costa_2013_endozoochory_row_names.csv
poaceae costa2013 unidsp 2,Costa_2013_endozoochory_row_names.csv
poaceae cruz2013 unidsp 1,Cruz_2013_Summer_row_names.csv
poaceae nogales2017 unidsp mult,Nogales_2017_row_names.csv
poaceae sarmwhole unidsp 755,SARM_whole_network_from_paper_row_names.csv
podadenia sapida,Jayasekara_2003_row_names.csv; Jayasekara_2007_row_names.csv
podocarpus cunninghamii,Odonnell_1994_row_names.csv; Williams_1996_Eves_row_names.csv; Williams_1996_Marsden_row_names.csv
podocarpus m_sd_010single unidsp 875,M_SD_010_single_partners_added_row_names.csv
podocarpus oleifolius,Dehling_2017_Wayqecha_1_row_names.csv; Dehling_2017_Wayqecha_2_row_names.csv; Dehling_2017_Wayqecha_3_row_names.csv; Dehling_2017_Wayqecha_4_row_names.csv
podocarpus totara,Burns_2013_row_names.csv; Garcia_2014_Blue_Duck_row_names.csv; Garcia_2014_Mount_Fyfee_Reserve_row_names.csv; Garcia_2014_Puhi_Puhi_River_row_names.csv; Odonnell_1994_row_names.csv
polyalthia simiarum,Sethi_2012_row_names.csv; VELHO_row_names.csv; VELHO2_row_names.csv
polyalthia suzuki2007 unidsp 1,Suzuki_2007_row_names.csv
polyalthia viridis,Suzuki_2007_row_names.csv
polygonatum odoratum,M_SD_020_row_names.csv
polygonum aviculare,Jaroszewicz_2013_row_names.csv
polyscias fulva,M_SD_034_row_names.csv; Menke_2012_edge_highly_dist_row_names.csv; Menke_2012_edge_little_dist_row_names.csv; Menke_2012_interior_highly_dist_row_names.csv; Menke_2012_interior_little_dist_row_names.csv
polyscias sandwicensis,Chimera_2010_row_names.csv
polyscias spectabilis,Pratt_1985_row_names.csv
polysphaeria parvifolia,Engel_2000_row_names.csv
poraqueiba sericea,Dos_Reis_1983_Cult_et_form_sec_row_names.csv
potentilla erecta,M_SD_031_row_names.csv
potentilla norvegica,Jaroszewicz_2013_row_names.csv
potentilla reptans,Jaroszewicz_2013_row_names.csv
pothos chinensis,Chen_1999_row_names.csv
poulsenia armata,Castro_Luna_2012_row_names.csv
pourouma guianensis,Machado_de_Souza_2019_row_names.csv
pouteria alnifolia,Engel_2000_row_names.csv
premna serratifolia,Fricke_2018_Saipan_row_names.csv
proteaceae arias-arone2016 unidsp 1,Arias_Arone_2016_row_names.csv
protium heptaphyllum,de_Oliveira_1999_row_names.csv; M_SD_009_row_names.csv; M_SD_010_single_partners_added_row_names.csv; M_SD_012_row_names.csv
protium kleinii,Machado_de_Souza_2019_row_names.csv
prumnopitys ferruginea,Garcia_2014_Blue_Duck_row_names.csv; Garcia_2014_Puhi_Puhi_River_row_names.csv; Odonnell_1994_row_names.csv
prumnopitys saav1na unidsp 637,SAAV1_row_names.csv
prumnopitys taxifolia,Garcia_2014_Blue_Duck_row_names.csv; Garcia_2014_Mount_Fyfee_Reserve_row_names.csv; Garcia_2014_Puhi_Puhi_River_row_names.csv; Odonnell_1994_row_names.csv; Williams_1996_Marsden_row_names.csv
prunella vulgaris,Jaroszewicz_2013_row_names.csv
prunus africana,M_SD_034_row_names.csv; Menke_2012_edge_highly_dist_row_names.csv; Menke_2012_edge_little_dist_row_names.csv; Menke_2012_interior_highly_dist_row_names.csv; Menke_2012_interior_little_dist_row_names.csv
prunus avium,Peredo_2013_Puertos_de_Marabio_row_names.csv; Snow_1988_JJA_row_names.csv
prunus campanulata,Chen_1999_row_names.csv
prunus grayana,Koike_2008_row_names.csv
prunus incisa,Koike_2008_row_names.csv
prunus integrifolia,Dehling_2017_Wayqecha_3_row_names.csv; Dehling_2017_Wayqecha_4_row_names.csv
prunus jaroszewicz2013 unidsp 722,Jaroszewicz_2013_row_names.csv
prunus labbe2011 unidsp 249,Labbe_2011_row_names.csv
prunus leveilleana,Koike_2008_row_names.csv
prunus mahaleb,Fuentes_1994_row_names.csv; M_SD_020_row_names.csv
prunus maximowiczii,Koike_2008_row_names.csv
prunus padus,Albrecht_102_2012_row_names.csv; Albrecht_11_2012_row_names.csv; Albrecht_111_2012_row_names.csv; Albrecht_112_2012_row_names.csv; Albrecht_13_2012_row_names.csv; Albrecht_15_2012_row_names.csv; Albrecht_203_2012_row_names.csv; Albrecht_30_2012_row_names.csv; Albrecht_301_2012_row_names.csv; Albrecht_314_2012_row_names.csv; Albrecht_315_2012_row_names.csv; Albrecht_35_2012_row_names.csv; Albrecht_36_2012_row_names.csv; Snow_1988_JJA_row_names.csv
prunus pratt1985 unidsp 444,Pratt_1985_row_names.csv
prunus prostrata,M_SD_020_row_names.csv
prunus sargentii,Koike_2008_row_names.csv
prunus spinosa,Peredo_2013_Pto_de_San_Lorenzo_row_names.csv; Snow_1988_DJF_row_names.csv; Snow_1988_SON_row_names.csv; Sorensen_1981_row_names.csv
prunus walkeri,Jayasekara_2007_row_names.csv
psammisia penduliflora,Castano_2018_row_names.csv
pseudopanax crassifolius,Odonnell_1994_row_names.csv
pseudowintera colorata,MacFarlane_2016_row_names.csv; Odonnell_1994_row_names.csv
psidium cattleianum,Castro_2015_row_names.csv
psidium galapageium,Nogales_2017_row_names.csv
psidium garciaet unidsp 1,Garcia_et_al_2000_row_names.csv
psidium garciaet unidsp 2,Garcia_et_al_2000_row_names.csv
psidium genrich2017 unidsp 182,Genrich_2017_row_names.csv
psidium guajava,Athie_2009_row_names.csv; Castano_2018_row_names.csv; Dos_Reis_1983_Cult_et_form_sec_row_names.csv; Engel_2000_row_names.csv; Garcia_Estrada_2012_row_names.csv; Garcia_Morales_2012_row_names.csv; Kamruzzaman_2008_row_names.csv; M_SD_010_single_partners_added_row_names.csv; Nogales_2017_row_names.csv; Sanchez_2012_Iguazu_row_names.csv; Zapata_Mesa_2017_MR_September_row_names.csv
psidium guineense,Dos_Reis_1983_Cult_et_form_sec_row_names.csv
psidium lessa2013 unidsp 713,Lessa_2013_row_names.csv
psidium lima2016 unidsp 567,Lima_2016_row_names.csv
psittacanthus calyculatus,Ramos_Robles_2016_net10_row_names.csv; Ramos_Robles_2016_net2_row_names.csv
psychotria acuminata,M_SD_033_row_names.csv
psychotria amboniana,Engel_2000_row_names.csv
psychotria berteroana,M_SD_003_row_names.csv
psychotria blake1992 unidsp 099,Blake_1992_row_names.csv
psychotria brachiata,Blake_1992_row_names.csv; Wolfe_2014_row_names.csv
psychotria brachybotrya,M_SD_033_row_names.csv
psychotria capensis subsp riparia,Engel_2000_row_names.csv
psychotria capitata,Lessa_2010_row_names.csv; Lessa_2013_row_names.csv
psychotria carthagenensis,Blendinger_2015_row_names.csv; Machado_de_Souza_2019_row_names.csv; SAAV2_row_names.csv
psychotria castro2015 unidsp 239,Castro_2015_row_names.csv
psychotria correa2016 unidsp 1,Correa_2016_Apaporis_row_names.csv
psychotria cyanococca,Blake_1992_row_names.csv; Palmeirim_1989_row_names.csv
psychotria deflexa,Gorchov_1995_row_names.csv; M_SD_033_row_names.csv
psychotria deoliveira unidsp 4,de_Oliveira_1999_row_names.csv
psychotria elata,Blake_1992_row_names.csv
psychotria emetica,M_SD_033_row_names.csv
psychotria engel2000 unidsp 1,Engel_2000_row_names.csv
psychotria erythrocarpa,Ramos_Robles_2016_net8_row_names.csv
psychotria fadini2004 unidsp 1,Fadini_2004_row_names.csv
psychotria fadini2004 unidsp 2,Fadini_2004_row_names.csv
psychotria glomerulata,Wolfe_2014_row_names.csv
psychotria gorchov1995 unidsp mult,Gorchov_1995_row_names.csv
psychotria gracilenta,Machado_de_Souza_2019_row_names.csv
psychotria grandis,Blake_1992_row_names.csv; M_SD_033_row_names.csv; Wolfe_2014_row_names.csv
psychotria grandistipulata,Blake_1992_row_names.csv
psychotria hoffmannseggiana,Lessa_2010_row_names.csv; Lessa_2013_row_names.csv; M_SD_033_row_names.csv; Machado_de_Souza_2019_row_names.csv
psychotria holtzii,Engel_2000_row_names.csv
psychotria horizontalis,M_SD_033_row_names.csv
psychotria lauracea,Engel_2000_row_names.csv
psychotria limonensis,M_SD_033_row_names.csv
psychotria lupulina,Correa_2016_Apaporis_row_names.csv
psychotria m_sd_010single unidsp 1,M_SD_010_single_partners_added_row_names.csv
psychotria machado-de-souza2019 unidsp 660,Machado_de_Souza_2019_row_names.csv
psychotria marginata,M_SD_033_row_names.csv
psychotria mariana,Fricke_2018_Saipan_row_names.csv
