"","M_PL_004_column_names","M_PL_006_column_names","M_PL_007_column_names","M_PL_013_column_names","M_PL_017_column_names","M_PL_019_column_names","M_PL_024_column_names","M_PL_025_column_names","M_PL_033_column_names","M_PL_044_column_names","M_PL_045_column_names","M_PL_051_column_names","M_PL_054_column_names","M_PL_055_column_names","M_PL_056_column_names","M_PL_057_column_names","M_PL_058_column_names","M_PL_059_column_names","M_PL_060_01_column_names","M_PL_060_02_column_names","M_PL_060_03_column_names","M_PL_060_04_column_names","M_PL_060_05_column_names","M_PL_060_06_column_names","M_PL_060_07_column_names","M_PL_060_08_column_names","M_PL_060_09_column_names","M_PL_060_10_column_names","M_PL_060_11_column_names","M_PL_060_12_column_names","M_PL_060_13_column_names","M_PL_060_14_column_names","M_PL_060_15_column_names","M_PL_060_16_column_names","M_PL_060_17_column_names","M_PL_060_18_column_names","M_PL_060_19_column_names","M_PL_060_20_column_names","M_PL_060_21_column_names","M_PL_060_22_column_names","M_PL_060_23_column_names","M_PL_060_24_column_names","M_PL_061_01_column_names","M_PL_061_02_column_names","M_PL_061_03_column_names","M_PL_061_04_column_names","M_PL_061_05_column_names","M_PL_061_06_column_names","M_PL_061_07_column_names","M_PL_061_08_column_names","M_PL_061_09_column_names","M_PL_061_10_column_names","M_PL_061_11_column_names","M_PL_061_12_column_names","M_PL_061_13_column_names","M_PL_061_14_column_names","M_PL_061_15_column_names","M_PL_061_16_column_names","M_PL_061_17_column_names","M_PL_061_18_column_names","M_PL_061_19_column_names","M_PL_061_20_column_names","M_PL_061_21_column_names","M_PL_061_22_column_names","M_PL_061_23_column_names","M_PL_061_24_column_names","M_PL_061_25_column_names","M_PL_061_26_column_names","M_PL_061_27_column_names","M_PL_061_28_column_names","M_PL_061_29_column_names","M_PL_061_30_column_names","M_PL_061_31_column_names","M_PL_061_32_column_names","M_PL_061_35_column_names","M_PL_061_36_column_names","M_PL_061_37_column_names","M_PL_061_38_column_names","M_PL_061_39_column_names","M_PL_061_40_column_names","M_PL_061_43_column_names","M_PL_061_44_column_names","M_PL_061_45_column_names","M_PL_061_46_column_names","M_PL_061_47_column_names","M_PL_061_48_column_names","M_PL_063_column_names","M_PL_064_column_names","M_PL_065_column_names","M_PL_067_column_names","M_PL_068_column_names","M_PL_069_01_column_names","M_PL_070_column_names","M_PL_071_column_names","M_PL_073_column_names","M_PL_074_01_column_names","M_PL_074_02_column_names","M_PL_074_03_column_names","M_PL_074_04_column_names","M_PL_074_05_column_names","M_PL_074_06_column_names","M_PL_074_07_column_names","M_PL_074_08_column_names","M_PL_074_09_column_names","M_PL_074_10_column_names","M_PL_074_11_column_names","M_PL_074_12_column_names","M_PL_074_13_column_names","M_PL_074_14_column_names","M_PL_074_15_column_names","M_PL_074_16_column_names","M_PL_074_17_column_names","M_PL_074_18_column_names"
"M_PL_061_06_column_names",1,1,0.982758620689655,0.987341772151899,0.990196078431373,0.990654205607477,1,0.985074626865672,0.982456140350877,0.998402555910543,1,1,0.996951219512195,0.995260663507109,0.997422680412371,1,0.990291262135922,0.972222222222222,0.967213114754098,0.983606557377049,0.985294117647059,0.970588235294118,0.973333333333333,0.96969696969697,0.967213114754098,0.980392156862745,0.983870967741935,0.978260869565217,0.952380952380952,0.957446808510638,0.981132075471698,0.983333333333333,0.983333333333333,0.967213114754098,0.964912280701754,0.96,0.972222222222222,0.975609756097561,0.977777777777778,0.981481481481482,0.959183673469388,0.955555555555556,0.875,0.828571428571429,0.882352941176471,0.724137931034483,0.685714285714286,0,0.685714285714286,0.696969696969697,0.903225806451613,0.882352941176471,0.833333333333333,0.8,0.771428571428571,0.740740740740741,0.833333333333333,0.735294117647059,0.892857142857143,0.894736842105263,0.783783783783784,0.866666666666667,0.764705882352941,0.785714285714286,0.743589743589744,0.764705882352941,0.833333333333333,0.84375,0.724137931034483,0.771428571428571,0.6875,0.678571428571428,0.696969696969697,0.71875,0.785714285714286,0.757575757575757,0.65625,0.763157894736842,0.694444444444444,0.558823529411765,0.818181818181818,0.903225806451613,0.694444444444444,0.676470588235294,0.675675675675676,0.774193548387097,1,1,1,1,1,1,1,1,0.984615384615385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_07_column_names",1,1,0.982142857142857,0.987012987012987,0.99,0.990476190476191,1,0.984615384615385,0.981818181818182,0.998397435897436,1,1,0.996932515337423,0.995215311004785,0.99740932642487,1,0.99009900990099,0.970588235294118,0.948275862068966,0.96551724137931,0.984848484848485,0.96969696969697,0.972602739726027,0.96875,0.966101694915254,0.979591836734694,0.966101694915254,0.953488372093023,0.95,0.955555555555556,0.96,0.964912280701754,0.982758620689655,0.948275862068966,0.963636363636364,0.958333333333333,0.970588235294118,0.974358974358974,0.976744186046512,0.96078431372549,0.934782608695652,0.953488372093023,0.866666666666667,0.885714285714286,0.909090909090909,0.833333333333333,0.777777777777778,0.685714285714286,0,0.67741935483871,0.933333333333333,0.875,0.821428571428572,0.827586206896552,0.828571428571429,0.769230769230769,0.787878787878788,0.71875,0.925925925925926,0.918918918918919,0.868421052631579,0.896551724137931,0.823529411764706,0.814814814814815,0.694444444444444,0.787878787878788,0.9,0.833333333333333,0.833333333333333,0.794117647058823,0.709677419354839,0.653846153846154,0.633333333333333,0.655172413793103,0.814814814814815,0.852941176470588,0.757575757575757,0.783783783783784,0.75,0.694444444444444,0.878787878787879,0.896551724137931,0.815789473684211,0.735294117647059,0.763157894736842,0.714285714285714,1,1,1,1,1,1,1,1,0.984126984126984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_08_column_names",1,1,0.981132075471698,0.986486486486487,0.989690721649485,0.990196078431373,1,0.983870967741935,0.980769230769231,0.998389694041868,1,1,0.996904024767802,0.995145631067961,0.997389033942559,1,0.989795918367347,0.967741935483871,0.964285714285714,0.963636363636364,0.984126984126984,0.984375,0.985915492957746,0.983870967741935,0.982456140350877,0.978260869565217,0.964285714285714,0.95,0.973684210526316,0.976744186046512,0.957446808510638,0.962962962962963,0.981818181818182,0.964285714285714,0.981132075471698,0.978260869565217,0.967741935483871,0.972222222222222,0.975,0.958333333333333,0.954545454545454,0.975609756097561,0.807692307692308,0.8,0.9,0.72,0.757575757575757,0.696969696969697,0.67741935483871,0,0.884615384615385,0.9,0.846153846153846,0.851851851851852,0.8125,0.739130434782609,0.806451612903226,0.689655172413793,0.869565217391304,0.942857142857143,0.888888888888889,0.884615384615385,0.84375,0.791666666666667,0.777777777777778,0.766666666666667,0.846153846153846,0.896551724137931,0.769230769230769,0.8125,0.766666666666667,0.666666666666667,0.689655172413793,0.714285714285714,0.84,0.838709677419355,0.8125,0.8,0.764705882352941,0.705882352941176,0.827586206896552,0.884615384615385,0.764705882352941,0.787878787878788,0.777777777777778,0.777777777777778,1,1,1,1,1,1,1,1,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_09_column_names",1,1,0.977272727272727,0.984615384615385,0.988636363636364,0.989247311827957,1,0.981132075471698,0.976744186046512,0.998366013071895,1,1,0.996815286624204,0.99492385786802,0.997326203208556,1,0.98876404494382,0.954545454545454,0.979166666666667,0.978723404255319,0.981481481481482,0.981818181818182,0.983870967741935,0.981132075471698,0.979166666666667,0.972972972972973,0.979166666666667,0.96875,0.96551724137931,0.970588235294118,0.974358974358974,0.978260869565217,0.978260869565217,0.979166666666667,0.977272727272727,0.972972972972973,0.954545454545454,0.962962962962963,0.967741935483871,0.975,0.972222222222222,0.96875,0.9,0.875,0.909090909090909,0.85,0.857142857142857,0.903225806451613,0.933333333333333,0.884615384615385,0,0.857142857142857,0.894736842105263,0.842105263157895,0.884615384615385,0.823529411764706,0.923076923076923,0.884615384615385,0.785714285714286,0.88,0.892857142857143,0.888888888888889,0.88,0.75,0.939393939393939,0.923076923076923,0.894736842105263,0.904761904761905,0.789473684210526,0.925925925925926,0.88,0.85,0.925925925925926,0.92,0.888888888888889,0.875,0.884615384615385,0.9,0.862068965517241,0.870967741935484,0.91304347826087,0.823529411764706,0.9,0.892857142857143,0.90625,0.857142857142857,1,1,1,1,1,1,1,1,0.980392156862745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_10_column_names",1,1,0.979166666666667,0.985507246376812,0.989130434782609,0.989690721649485,1,0.982456140350877,0.978723404255319,0.998376623376623,1,1,0.99685534591195,0.995024875621891,0.997354497354497,1,0.989247311827957,0.961538461538461,0.96078431372549,0.980392156862745,0.982758620689655,0.96551724137931,0.969230769230769,0.964285714285714,0.96078431372549,0.975609756097561,0.980769230769231,0.972222222222222,0.9375,0.945945945945946,0.976744186046512,0.98,0.98,0.96078431372549,0.957446808510638,0.95,0.961538461538461,0.967741935483871,0.971428571428571,0.977272727272727,0.948717948717949,0.942857142857143,0.916666666666667,0.931034482758621,0.88,0.875,0.875,0.882352941176471,0.875,0.9,0.857142857142857,0,0.863636363636364,0.869565217391304,0.862068965517241,0.857142857142857,0.896551724137931,0.862068965517241,0.833333333333333,0.896551724137931,0.793103448275862,0.909090909090909,0.857142857142857,0.8,0.885714285714286,0.933333333333333,0.91304347826087,0.772727272727273,0.826086956521739,0.9,0.896551724137931,0.772727272727273,0.9,0.892857142857143,0.857142857142857,0.851851851851852,0.862068965517241,0.84375,0.806451612903226,0.885714285714286,0.925925925925926,0.909090909090909,0.878787878787879,0.870967741935484,0.885714285714286,0.923076923076923,1,1,1,1,1,1,1,1,0.981818181818182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_11_column_names",1,1,0.977777777777778,0.984848484848485,0.98876404494382,0.98936170212766,1,0.981481481481482,0.977272727272727,0.99836867862969,1,1,0.996825396825397,0.994949494949495,0.997333333333333,1,0.988888888888889,0.956521739130435,0.958333333333333,0.957446808510638,0.962962962962963,0.944444444444444,0.967741935483871,0.962264150943396,0.958333333333333,0.973684210526316,0.979591836734694,0.96969696969697,0.931034482758621,0.941176470588235,0.975,0.978723404255319,0.956521739130435,0.936170212765957,0.954545454545454,0.945945945945946,0.956521739130435,0.964285714285714,0.96875,0.975609756097561,0.914285714285714,0.9375,0.85,0.782608695652174,0.91304347826087,0.857142857142857,0.777777777777778,0.833333333333333,0.821428571428572,0.846153846153846,0.894736842105263,0.863636363636364,0,0.647058823529412,0.8,0.764705882352941,0.791666666666667,0.846153846153846,0.875,0.84,0.857142857142857,0.833333333333333,0.884615384615385,0.6875,0.838709677419355,0.84,0.842105263157895,0.736842105263158,0.8,0.75,0.791666666666667,0.736842105263158,0.8,0.782608695652174,0.764705882352941,0.727272727272727,0.846153846153846,0.827586206896552,0.827586206896552,0.838709677419355,0.818181818181818,0.833333333333333,0.827586206896552,0.814814814814815,0.838709677419355,0.863636363636364,1,1,1,1,1,1,1,1,0.980769230769231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_12_column_names",1,1,0.978260869565217,0.985074626865672,0.988888888888889,0.989473684210526,1,0.981818181818182,0.977777777777778,0.998371335504886,1,1,0.996835443037975,0.994974874371859,0.997340425531915,1,0.989010989010989,0.958333333333333,0.959183673469388,0.979591836734694,0.982142857142857,0.964285714285714,0.968253968253968,0.962962962962963,0.959183673469388,0.974358974358974,0.98,0.970588235294118,0.933333333333333,0.942857142857143,0.975609756097561,0.979166666666667,0.979166666666667,0.959183673469388,0.955555555555556,0.947368421052632,0.958333333333333,0.96551724137931,0.96969696969697,0.976190476190476,0.945945945945946,0.939393939393939,0.857142857142857,0.681818181818182,0.869565217391304,0.80952380952381,0.692307692307692,0.8,0.827586206896552,0.851851851851852,0.842105263157895,0.869565217391304,0.647058823529412,0,0.76,0.777777777777778,0.8,0.807692307692308,0.882352941176471,0.8,0.821428571428572,0.777777777777778,0.846153846153846,0.625,0.806451612903226,0.8,0.789473684210526,0.75,0.75,0.76,0.75,0.75,0.807692307692308,0.791666666666667,0.777777777777778,0.681818181818182,0.807692307692308,0.793103448275862,0.75,0.766666666666667,0.772727272727273,0.842105263157895,0.793103448275862,0.730769230769231,0.806451612903226,0.818181818181818,1,1,1,1,1,1,1,1,0.981132075471698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_13_column_names",1,1,0.981132075471698,0.986486486486487,0.989690721649485,0.990196078431373,1,0.983870967741935,0.980769230769231,0.998389694041868,1,1,0.996904024767802,0.995145631067961,0.997389033942559,1,0.989795918367347,0.967741935483871,0.964285714285714,0.982142857142857,0.984126984126984,0.968253968253968,0.971428571428571,0.967213114754098,0.964285714285714,0.978260869565217,0.982456140350877,0.975609756097561,0.945945945945946,0.952380952380952,0.979166666666667,0.981818181818182,0.981818181818182,0.964285714285714,0.961538461538461,0.955555555555556,0.967741935483871,0.972222222222222,0.975,0.979591836734694,0.954545454545454,0.95,0.892857142857143,0.838709677419355,0.9,0.769230769230769,0.757575757575757,0.771428571428571,0.828571428571429,0.8125,0.884615384615385,0.862068965517241,0.8,0.76,0,0.739130434782609,0.806451612903226,0.774193548387097,0.869565217391304,0.911764705882353,0.857142857142857,0.84,0.806451612903226,0.739130434782609,0.810810810810811,0.806451612903226,0.846153846153846,0.857142857142857,0.857142857142857,0.8125,0.806451612903226,0.72,0.8125,0.8,0.791666666666667,0.758620689655172,0.774193548387097,0.764705882352941,0.764705882352941,0.777777777777778,0.866666666666667,0.925925925925926,0.764705882352941,0.787878787878788,0.777777777777778,0.862068965517241,1,1,1,1,1,1,1,1,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_14_column_names",1,1,0.977272727272727,0.984615384615385,0.988636363636364,0.989247311827957,1,0.981132075471698,0.976744186046512,0.998366013071895,1,1,0.996815286624204,0.99492385786802,0.997326203208556,1,0.98876404494382,0.954545454545454,0.979166666666667,0.978723404255319,0.981481481481482,0.981818181818182,0.983870967741935,0.981132075471698,0.979166666666667,0.972972972972973,0.979166666666667,0.96875,0.96551724137931,0.970588235294118,0.974358974358974,0.978260869565217,0.978260869565217,0.979166666666667,0.977272727272727,0.972972972972973,0.954545454545454,0.962962962962963,0.967741935483871,0.975,0.972222222222222,0.96875,0.842105263157895,0.826086956521739,0.909090909090909,0.722222222222222,0.72,0.740740740740741,0.769230769230769,0.739130434782609,0.823529411764706,0.857142857142857,0.764705882352941,0.777777777777778,0.739130434782609,0,0.782608695652174,0.739130434782609,0.785714285714286,0.923076923076923,0.892857142857143,0.823529411764706,0.782608695652174,0.666666666666667,0.793103448275862,0.782608695652174,0.833333333333333,0.85,0.85,0.84,0.727272727272727,0.647058823529412,0.739130434782609,0.714285714285714,0.823529411764706,0.772727272727273,0.739130434782609,0.777777777777778,0.777777777777778,0.75,0.863636363636364,0.888888888888889,0.777777777777778,0.76,0.75,0.736842105263158,1,1,1,1,1,1,1,1,0.980392156862745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_15_column_names",1,1,0.980769230769231,0.986301369863014,0.989583333333333,0.99009900990099,1,0.983606557377049,0.980392156862745,0.998387096774194,1,1,0.996894409937888,0.995121951219512,0.99738219895288,1,0.989690721649485,0.966666666666667,0.944444444444444,0.962962962962963,0.983870967741935,0.967741935483871,0.971014492753623,0.966666666666667,0.963636363636364,0.977777777777778,0.963636363636364,0.948717948717949,0.944444444444444,0.951219512195122,0.956521739130435,0.962264150943396,0.981481481481482,0.944444444444444,0.96078431372549,0.954545454545454,0.966666666666667,0.971428571428571,0.974358974358974,0.957446808510638,0.928571428571429,0.948717948717949,0.888888888888889,0.870967741935484,0.933333333333333,0.851851851851852,0.823529411764706,0.833333333333333,0.787878787878788,0.806451612903226,0.923076923076923,0.896551724137931,0.791666666666667,0.8,0.806451612903226,0.782608695652174,0,0.806451612903226,0.91304347826087,0.909090909090909,0.916666666666667,0.88,0.875,0.782608695652174,0.805555555555556,0.8,0.884615384615385,0.851851851851852,0.892857142857143,0.84375,0.8,0.76,0.766666666666667,0.793103448275862,0.833333333333333,0.833333333333333,0.84375,0.828571428571429,0.828571428571429,0.837837837837838,0.9,0.923076923076923,0.828571428571429,0.818181818181818,0.837837837837838,0.814814814814815,1,1,1,1,1,1,1,1,0.983050847457627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_16_column_names",1,1,0.981132075471698,0.986486486486487,0.989690721649485,0.990196078431373,1,0.983870967741935,0.980769230769231,0.998389694041868,1,1,0.996904024767802,0.995145631067961,0.997389033942559,1,0.989795918367347,0.967741935483871,0.964285714285714,0.963636363636364,0.984126984126984,0.984375,0.985915492957746,0.983870967741935,0.982456140350877,0.978260869565217,0.964285714285714,0.95,0.973684210526316,0.976744186046512,0.957446808510638,0.962962962962963,0.981818181818182,0.964285714285714,0.981132075471698,0.978260869565217,0.967741935483871,0.972222222222222,0.975,0.958333333333333,0.954545454545454,0.975609756097561,0.892857142857143,0.838709677419355,0.9,0.769230769230769,0.757575757575757,0.735294117647059,0.71875,0.689655172413793,0.884615384615385,0.862068965517241,0.846153846153846,0.807692307692308,0.774193548387097,0.739130434782609,0.806451612903226,0,0.869565217391304,0.942857142857143,0.823529411764706,0.84,0.766666666666667,0.791666666666667,0.742857142857143,0.678571428571428,0.846153846153846,0.857142857142857,0.896551724137931,0.848484848484848,0.84375,0.666666666666667,0.774193548387097,0.758620689655172,0.84,0.8,0.8125,0.764705882352941,0.764705882352941,0.742857142857143,0.866666666666667,0.925925925925926,0.764705882352941,0.709677419354839,0.742857142857143,0.821428571428572,1,1,1,1,1,1,1,1,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_17_column_names",1,1,0.975609756097561,0.983870967741935,0.988235294117647,0.988888888888889,1,0.98,0.975,0.998357963875205,1,1,0.996784565916399,0.994845360824742,0.997304582210243,1,0.988372093023256,0.947368421052632,0.977777777777778,0.977272727272727,0.980392156862745,0.980769230769231,0.983050847457627,0.98,0.977777777777778,0.970588235294118,0.977777777777778,0.96551724137931,0.961538461538461,0.967741935483871,0.972222222222222,0.976744186046512,0.976744186046512,0.977777777777778,0.975609756097561,0.970588235294118,0.947368421052632,0.958333333333333,0.964285714285714,0.972972972972973,0.96969696969697,0.96551724137931,0.882352941176471,0.909090909090909,0.894736842105263,0.823529411764706,0.884615384615385,0.892857142857143,0.925925925925926,0.869565217391304,0.785714285714286,0.833333333333333,0.875,0.882352941176471,0.869565217391304,0.785714285714286,0.91304347826087,0.869565217391304,0,0.91304347826087,0.88,0.866666666666667,0.863636363636364,0.785714285714286,0.933333333333333,0.91304347826087,0.875,0.888888888888889,0.823529411764706,0.916666666666667,0.91304347826087,0.823529411764706,0.916666666666667,0.909090909090909,0.866666666666667,0.857142857142857,0.869565217391304,0.888888888888889,0.888888888888889,0.896551724137931,0.9,0.866666666666667,0.888888888888889,0.923076923076923,0.896551724137931,0.894736842105263,1,1,1,1,1,1,1,1,0.979166666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_18_column_names",1,1,0.980769230769231,0.986301369863014,0.989583333333333,0.99009900990099,1,0.983606557377049,0.980392156862745,0.998387096774194,1,1,0.996894409937888,0.995121951219512,0.99738219895288,1,0.989690721649485,0.966666666666667,0.963636363636364,0.981818181818182,0.983870967741935,0.967741935483871,0.971014492753623,0.966666666666667,0.963636363636364,0.977777777777778,0.982142857142857,0.975,0.944444444444444,0.951219512195122,0.978723404255319,0.981481481481482,0.981481481481482,0.963636363636364,0.96078431372549,0.954545454545454,0.966666666666667,0.971428571428571,0.974358974358974,0.979166666666667,0.953488372093023,0.948717948717949,0.928571428571429,0.870967741935484,0.933333333333333,0.931034482758621,0.857142857142857,0.894736842105263,0.918918918918919,0.942857142857143,0.88,0.896551724137931,0.84,0.8,0.911764705882353,0.923076923076923,0.909090909090909,0.942857142857143,0.91304347826087,0,0.818181818181818,0.923076923076923,0.909090909090909,0.833333333333333,0.897435897435897,0.909090909090909,0.925925925925926,0.807692307692308,0.708333333333333,0.878787878787879,0.875,0.892857142857143,0.911764705882353,0.90625,0.88,0.833333333333333,0.878787878787879,0.921052631578947,0.861111111111111,0.868421052631579,0.862068965517241,0.88,0.921052631578947,0.852941176470588,0.925,0.896551724137931,1,1,1,1,1,1,1,1,0.983050847457627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_19_column_names",1,1,0.981818181818182,0.986842105263158,0.98989898989899,0.990384615384615,1,0.984375,0.981481481481482,0.998394863563403,1,1,0.996923076923077,0.995192307692308,0.997402597402597,1,0.99,0.96969696969697,0.96551724137931,0.982758620689655,0.984615384615385,0.969230769230769,0.972222222222222,0.951612903225806,0.96551724137931,0.979166666666667,0.983050847457627,0.976744186046512,0.948717948717949,0.954545454545454,0.98,0.982456140350877,0.982456140350877,0.96551724137931,0.962962962962963,0.957446808510638,0.96969696969697,0.973684210526316,0.976190476190476,0.980392156862745,0.956521739130435,0.952380952380952,0.9,0.882352941176471,0.870967741935484,0.866666666666667,0.805555555555556,0.783783783783784,0.868421052631579,0.888888888888889,0.892857142857143,0.793103448275862,0.857142857142857,0.821428571428572,0.857142857142857,0.892857142857143,0.916666666666667,0.823529411764706,0.88,0.818181818181818,0,0.892857142857143,0.818181818181818,0.851851851851852,0.878048780487805,0.852941176470588,0.896551724137931,0.740740740740741,0.692307692307692,0.823529411764706,0.916666666666667,0.827586206896552,0.888888888888889,0.914285714285714,0.851851851851852,0.774193548387097,0.823529411764706,0.810810810810811,0.742857142857143,0.789473684210526,0.8,0.931034482758621,0.810810810810811,0.8,0.82051282051282,0.90625,1,1,1,1,1,1,1,1,0.983870967741935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_20_column_names",1,1,0.977272727272727,0.984615384615385,0.988636363636364,0.989247311827957,1,0.981132075471698,0.976744186046512,0.998366013071895,1,1,0.996815286624204,0.99492385786802,0.997326203208556,1,0.98876404494382,0.954545454545454,0.979166666666667,0.978723404255319,0.981481481481482,0.981818181818182,0.983870967741935,0.981132075471698,0.979166666666667,0.972972972972973,0.979166666666667,0.96875,0.96551724137931,0.970588235294118,0.974358974358974,0.978260869565217,0.978260869565217,0.979166666666667,0.977272727272727,0.972972972972973,0.954545454545454,0.962962962962963,0.967741935483871,0.975,0.972222222222222,0.96875,0.9,0.826086956521739,0.8,0.85,0.857142857142857,0.866666666666667,0.896551724137931,0.884615384615385,0.888888888888889,0.909090909090909,0.833333333333333,0.777777777777778,0.84,0.823529411764706,0.88,0.84,0.866666666666667,0.923076923076923,0.892857142857143,0,0.88,0.823529411764706,0.870967741935484,0.833333333333333,0.764705882352941,0.85,0.904761904761905,0.791666666666667,0.88,0.85,0.884615384615385,0.875,0.823529411764706,0.826086956521739,0.84,0.862068965517241,0.821428571428572,0.870967741935484,0.80952380952381,0.888888888888889,0.862068965517241,0.851851851851852,0.870967741935484,0.857142857142857,1,1,1,1,1,1,1,1,0.980392156862745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_21_column_names",1,1,0.980769230769231,0.986301369863014,0.989583333333333,0.99009900990099,1,0.983606557377049,0.980392156862745,0.998387096774194,1,1,0.996894409937888,0.995121951219512,0.99738219895288,1,0.989690721649485,0.966666666666667,0.963636363636364,0.981818181818182,0.983870967741935,0.967741935483871,0.971014492753623,0.966666666666667,0.963636363636364,0.977777777777778,0.982142857142857,0.975,0.944444444444444,0.951219512195122,0.978723404255319,0.981481481481482,0.981481481481482,0.963636363636364,0.96078431372549,0.954545454545454,0.966666666666667,0.971428571428571,0.974358974358974,0.979166666666667,0.953488372093023,0.948717948717949,0.928571428571429,0.870967741935484,0.896551724137931,0.807692307692308,0.75,0.764705882352941,0.823529411764706,0.84375,0.88,0.857142857142857,0.884615384615385,0.846153846153846,0.806451612903226,0.782608695652174,0.875,0.766666666666667,0.863636363636364,0.909090909090909,0.818181818181818,0.88,0,0.833333333333333,0.805555555555556,0.8,0.884615384615385,0.851851851851852,0.851851851851852,0.84375,0.8,0.76,0.84375,0.793103448275862,0.782608695652174,0.833333333333333,0.766666666666667,0.794117647058823,0.794117647058823,0.735294117647059,0.9,0.923076923076923,0.757575757575757,0.7,0.735294117647059,0.857142857142857,1,1,1,1,1,1,1,1,0.983050847457627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_22_column_names",1,1,0.977272727272727,0.984615384615385,0.988636363636364,0.989247311827957,1,0.981132075471698,0.976744186046512,0.998366013071895,1,1,0.996815286624204,0.99492385786802,0.997326203208556,1,0.98876404494382,0.954545454545454,0.957446808510638,0.978723404255319,0.981481481481482,0.962962962962963,0.967213114754098,0.961538461538461,0.957446808510638,0.972972972972973,0.979166666666667,0.96875,0.928571428571429,0.939393939393939,0.974358974358974,0.978260869565217,0.978260869565217,0.957446808510638,0.953488372093023,0.944444444444444,0.954545454545454,0.962962962962963,0.967741935483871,0.975,0.942857142857143,0.935483870967742,0.777777777777778,0.772727272727273,0.909090909090909,0.789473684210526,0.72,0.785714285714286,0.814814814814815,0.791666666666667,0.75,0.8,0.6875,0.625,0.739130434782609,0.666666666666667,0.782608695652174,0.791666666666667,0.785714285714286,0.833333333333333,0.851851851851852,0.823529411764706,0.833333333333333,0,0.793103448275862,0.833333333333333,0.764705882352941,0.722222222222222,0.647058823529412,0.791666666666667,0.666666666666667,0.647058823529412,0.791666666666667,0.772727272727273,0.823529411764706,0.714285714285714,0.739130434782609,0.730769230769231,0.68,0.75,0.863636363636364,0.75,0.730769230769231,0.708333333333333,0.793103448275862,0.8,1,1,1,1,1,1,1,1,0.980392156862745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M_PL_061_23_column_names",1,1,0.983050847457627,0.9875,0.990291262135922,0.990740740740741,1,0.985294117647059,0.982758620689655,0.998405103668262,1,1,0.996960486322188,0.995283018867925,0.997429305912596,1,0.990384615384615,0.972972972972973,0.950819672131147,0.967213114754098,0.985507246376812,0.971014492753623,0.973684210526316,0.970149253731343,0.967741935483871,0.980769230769231,0.967741935483871,0.956521739130435,0.953488372093023,0.958333333333333,0.962264150943396,0.966666666666667,0.983606557377049,0.950819672131147,0.96551724137931,0.96078431372549,0.972972972972973,0.976190476190476,0.978260869565217,0.962962962962963,0.938775510204082,0.956521739130435,0.878787878787879,0.833333333333333,0.885714285714286,0.8125,0.763157894736842,0.743589743589744,0.694444444444444,0.777777777777778,0.939393939393939,0.885714285714286,0.838709677419355,0.806451612903226,0.810810810810811,0.793103448275862,0.805555555555556,0.742857142857143,0.933333333333333,0.897435897435897,0.878048780487805,0.870967741935484,0.805555555555556,0.793103448275862,0,0.805555555555556,0.838709677419355,0.774193548387097,0.848484848484848,0.777777777777778,0.696969696969697,0.642857142857143,0.705882352941176,0.727272727272727,0.793103448275862,0.833333333333333,0.742857142857143,0.736842105263158,0.702702702702703,0.780487804878049,0.888888888888889,0.870967741935484,0.769230769230769,0.685714285714286,0.75,0.818181818181818,1,1,1,1,1,1,1,1,0.984848484848485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
